T2M,RH2M,PS,datetime,hour,month,T2M_diff,RH2M_diff,PS_diff,T2M_roll_mean,RH2M_roll_mean,PS_roll_mean,T2M_roll_std,RH2M_roll_std,PS_roll_std,T2M_roll_dev,RH2M_roll_dev,PS_roll_dev
27.14,17.31,985.7,2025-02-15 14:00:00,14,2,-0.7699999999999996,1.3299999999999983,-0.599999999999909,18.74,30.812916666666666,986.8416666666667,6.075362218580812,11.495858414592915,0.934329178874841,8.400000000000002,-13.502916666666668,-1.1416666666666515
25.93,19.43,985.3,2025-02-15 15:00:00,15,2,-1.2100000000000009,2.120000000000001,-0.40000000000009095,18.684166666666666,31.132916666666663,986.8000000000001,5.999242645438109,11.040002157829896,0.9806829918170457,7.245833333333334,-11.702916666666663,-1.5000000000001137
23.28,25.96,985.1,2025-02-15 16:00:00,16,2,-2.6499999999999986,6.530000000000001,-0.1999999999999318,18.64125,31.499166666666667,986.7541666666666,5.960808460268009,10.69712391930135,1.034189103333628,4.638750000000002,-5.539166666666667,-1.6541666666665833
18.8,38.48,985.5,2025-02-15 17:00:00,17,2,-4.48,12.519999999999996,0.39999999999997726,18.642083333333336,31.880416666666665,986.7125,5.960830099157093,10.779192709613104,1.0645727863308858,0.15791666666666515,6.599583333333332,-1.2124999999999773
17.32,43.54,986.3,2025-02-15 18:00:00,18,2,-1.4800000000000004,5.060000000000002,0.7999999999999545,18.654166666666665,32.29875,986.6791666666668,5.957713244312111,11.03653155680307,1.0644366408218255,-1.3341666666666647,11.24125,-0.3791666666668334
16.52,46.43,987.0,2025-02-15 19:00:00,19,2,-0.8000000000000007,2.8900000000000006,0.7000000000000455,18.67791666666667,32.71541666666667,986.6458333333334,5.947592117214856,11.382622139705983,1.0400581784199268,-2.1579166666666687,13.71458333333333,0.35416666666662877
15.72,48.98,987.6,2025-02-15 20:00:00,20,2,-0.7999999999999989,2.549999999999997,0.6000000000000227,18.70375,33.152499999999996,986.6208333333334,5.932703623358524,11.807477089427453,1.0077867125421867,-2.983749999999999,15.8275,0.9791666666666288
14.94,51.33,988.0,2025-02-15 21:00:00,21,2,-0.7800000000000011,2.3500000000000014,0.39999999999997726,18.725833333333334,33.63041666666667,986.6125000000001,5.916991683255335,12.312116859335534,0.9949055013052036,-3.7858333333333345,17.69958333333333,1.3874999999999318
14.22,53.68,988.0,2025-02-15 22:00:00,22,2,-0.7199999999999989,2.3500000000000014,0.0,18.739166666666666,34.15958333333333,986.625,5.905994682389111,12.900586599120716,1.0109186523873537,-4.519166666666665,19.52041666666667,1.375
13.51,55.9,987.8,2025-02-15 23:00:00,23,2,-0.7100000000000009,2.219999999999999,-0.20000000000004547,18.7375,34.75541666666667,986.6458333333334,5.907528174324473,13.571939715637253,1.0303984736489802,-5.227500000000001,21.14458333333333,1.1541666666665833
12.8,58.11,987.5,2025-02-16 00:00:00,0,2,-0.7099999999999991,2.210000000000001,-0.2999999999999545,18.710416666666667,35.449999999999996,986.6750000000001,5.9342524375658545,14.334084948273214,1.044759177579043,-5.910416666666666,22.660000000000004,0.8249999999999318
12.14,60.12,987.4,2025-02-16 01:00:00,1,2,-0.6600000000000001,2.009999999999998,-0.10000000000002274,18.6525,36.28083333333333,986.725,5.993497382127392,15.17347081806375,1.0497411689288028,-6.512499999999999,23.83916666666667,0.6749999999999545
11.57,61.95,987.1,2025-02-16 02:00:00,2,2,-0.5700000000000003,1.8300000000000054,-0.2999999999999545,18.56625,37.242916666666666,986.7916666666666,6.082992550510638,16.050770665274666,1.0189153084538216,-6.99625,24.707083333333337,0.30833333333339397
11.0,64.2,986.8,2025-02-16 03:00:00,3,2,-0.5700000000000003,2.25,-0.3000000000000682,18.447083333333335,38.27708333333334,986.8666666666667,6.205968010655395,16.967841316715646,0.9448564034774601,-7.447083333333335,25.922916666666666,-0.06666666666671972
10.45,66.73,987.1,2025-02-16 04:00:00,4,2,-0.5500000000000007,2.530000000000001,0.3000000000000682,18.328333333333333,39.35958333333334,986.9416666666667,6.33467110203973,17.933700963649176,0.8846107798843116,-7.878333333333334,27.370416666666664,0.15833333333330302
9.9,69.8,987.8,2025-02-16 05:00:00,5,2,-0.5499999999999989,3.069999999999993,0.6999999999999318,18.22625,40.477916666666665,987.0166666666668,6.453821121259882,18.97463455090898,0.8775790149833945,-8.32625,29.32208333333333,0.7833333333331893
9.99,69.96,988.7,2025-02-16 06:00:00,6,2,0.08999999999999986,0.1599999999999966,0.900000000000091,18.13375,41.52458333333333,987.0958333333333,6.558853168908962,19.896163706945952,0.9406192070950423,-8.143749999999999,28.43541666666666,1.6041666666667425
13.25,56.95,989.4,2025-02-16 07:00:00,7,2,3.26,-13.009999999999991,0.6999999999999318,18.025416666666665,42.3775,987.1791666666667,6.619406895253558,20.108137061571053,1.0508709293471068,-4.775416666666665,14.572500000000005,2.220833333333303
16.41,47.41,990.0,2025-02-16 08:00:00,8,2,3.16,-9.540000000000006,0.6000000000000227,17.914166666666667,43.22666666666667,987.275,6.6233479755936076,19.86063326339722,1.1953715085610634,-1.5041666666666664,4.18333333333333,2.7250000000000227
21.4,32.05,990.2,2025-02-16 09:00:00,9,2,4.989999999999998,-15.36,0.20000000000004547,17.8125,43.742916666666666,987.375,6.546716568333305,19.376546890094478,1.3335959886225677,3.5874999999999986,-11.692916666666669,2.8250000000000455
25.66,21.43,990.1,2025-02-16 10:00:00,10,2,4.260000000000002,-10.619999999999997,-0.10000000000002274,17.747916666666665,44.00541666666666,987.475,6.457010331998788,19.01129709436253,1.4444044959172844,7.912083333333335,-22.575416666666662,2.625
27.36,19.59,989.4,2025-02-16 11:00:00,11,2,1.6999999999999993,-1.8399999999999999,-0.7000000000000455,17.72375,44.19291666666666,987.5500000000001,6.418174474643035,18.733884779971497,1.4969534278717076,9.63625,-24.602916666666662,1.849999999999909
28.24,18.92,988.2,2025-02-16 12:00:00,12,2,0.879999999999999,-0.6699999999999982,-1.1999999999999318,17.727500000000003,44.343333333333334,987.5958333333333,6.424554290072567,18.50499172765425,1.49941413679555,10.512499999999996,-25.423333333333332,0.6041666666667425
28.52,18.63,987.2,2025-02-16 13:00:00,13,2,0.28000000000000114,-0.2900000000000027,-1.0,17.752916666666668,44.45375000000001,987.6333333333333,6.467651599317003,18.335523566467753,1.476678607600117,10.767083333333332,-25.823750000000008,-0.4333333333332803
27.9,19.14,986.6,2025-02-16 14:00:00,14,2,-0.620000000000001,0.5100000000000016,-0.6000000000000227,17.784583333333334,44.53,987.6708333333332,6.517280694041832,18.221184517406215,1.4363235576698872,10.115416666666665,-25.39,-1.070833333333212
26.91,20.41,986.5,2025-02-16 15:00:00,15,2,-0.9899999999999984,1.2699999999999996,-0.10000000000002274,17.825416666666666,44.57083333333333,987.7208333333333,6.5733625695695,18.163497057623335,1.3695378994278689,9.084583333333335,-24.160833333333333,-1.220833333333303
23.96,36.02,986.8,2025-02-16 16:00:00,16,2,-2.9499999999999993,15.610000000000003,0.2999999999999545,17.85375,44.99,987.7916666666666,6.59931011710633,17.828320411514518,1.2683150982321434,6.106249999999999,-8.969999999999999,-0.9916666666666742
21.76,37.97,987.2,2025-02-16 17:00:00,17,2,-2.1999999999999993,1.9499999999999957,0.40000000000009095,17.977083333333333,44.96875,987.8625000000001,6.6452627645675335,17.836719164225556,1.1790978496832913,3.7829166666666687,-6.998750000000001,-0.6625000000000227
20.53,38.17,987.9,2025-02-16 18:00:00,18,2,-1.2300000000000004,0.20000000000000284,0.6999999999999318,18.110833333333336,44.745000000000005,987.9291666666667,6.663740897846042,17.88902602641871,1.1311706774161634,2.4191666666666656,-6.575000000000003,-0.029166666666696983
19.91,39.42,988.7,2025-02-16 19:00:00,19,2,-0.620000000000001,1.25,0.8000000000000682,18.25208333333333,44.45291666666666,988.0,6.664482744641623,17.917523237022685,1.1236586205999348,1.6579166666666687,-5.032916666666658,0.7000000000000455
18.64,40.72,989.6,2025-02-16 20:00:00,20,2,-1.2699999999999996,1.2999999999999972,0.8999999999999773,18.37375,44.10875000000001,988.0833333333334,6.642865942858197,17.906111493127703,1.1660660980078827,0.26624999999999943,-3.388750000000009,1.5166666666666515
17.55,42.92,990.1,2025-02-16 21:00:00,21,2,-1.0899999999999999,2.200000000000003,0.5,18.482499999999998,43.75833333333333,988.1708333333332,6.605466938700364,17.840821210057772,1.2362211588621046,-0.9324999999999974,-0.8383333333333312,1.929166666666788
17.03,44.12,990.3,2025-02-16 22:00:00,22,2,-0.5199999999999996,1.1999999999999957,0.1999999999999318,18.59958333333333,43.36000000000001,988.2666666666668,6.5513101770740905,17.71595448961846,1.3093864034797642,-1.5695833333333304,0.7599999999999909,2.0333333333331893
16.56,45.2,990.2,2025-02-16 23:00:00,23,2,-0.4700000000000024,1.0800000000000054,-0.09999999999990905,18.726666666666667,42.91416666666667,988.3666666666668,6.477454993159616,17.52021141342152,1.3627550951176586,-2.166666666666668,2.2858333333333363,1.8333333333332575
15.92,46.55,989.9,2025-02-17 00:00:00,0,2,-0.6399999999999988,1.3499999999999943,-0.3000000000000682,18.856666666666666,42.4325,988.4666666666667,6.383971550189255,17.24096165228677,1.3842802765520528,-2.9366666666666656,4.1175,1.4333333333332803
15.23,48.36,989.6,2025-02-17 01:00:00,1,2,-0.6899999999999995,1.8100000000000023,-0.2999999999999545,18.985416666666666,41.9425,988.5583333333334,6.2728136528348255,16.879744292828452,1.3834162713017912,-3.7554166666666653,6.417499999999997,1.0416666666666288
14.7,49.75,989.4,2025-02-17 02:00:00,2,2,-0.5300000000000011,1.3900000000000006,-0.20000000000004547,19.11583333333333,41.43416666666666,988.6541666666667,6.143135381777219,16.428697033905458,1.3574205611017836,-4.415833333333332,8.315833333333337,0.7458333333332803
14.74,49.34,989.4,2025-02-17 03:00:00,3,2,0.040000000000000924,-0.4099999999999966,0.0,19.271666666666665,40.815,988.7625000000002,5.973400944234551,15.801439395083321,1.3057772964089487,-4.5316666666666645,8.525000000000006,0.6374999999998181
14.81,48.85,989.6,2025-02-17 04:00:00,4,2,0.07000000000000028,-0.490000000000002,0.20000000000004547,19.453333333333333,40.07,988.8666666666667,5.755781718273225,14.923601966420259,1.266514102173659,-4.643333333333333,8.780000000000001,0.7333333333333485
15.41,47.03,990.2,2025-02-17 05:00:00,5,2,0.5999999999999996,-1.8200000000000003,0.6000000000000227,19.682916666666667,39.121249999999996,988.9666666666667,5.46047018135359,13.61805908168054,1.2733614079874924,-4.272916666666667,7.908750000000005,1.2333333333333485
15.57,47.84,991.0,2025-02-17 06:00:00,6,2,0.16000000000000014,0.8100000000000023,0.7999999999999545,19.91541666666667,38.19958333333334,989.0625,5.13915487821891,12.104591467761992,1.3373603137092724,-4.345416666666669,9.640416666666667,1.9375
16.72,44.16,991.9,2025-02-17 07:00:00,7,2,1.1499999999999986,-3.680000000000007,0.8999999999999773,20.060000000000002,37.666666666666664,989.1666666666666,4.99013025882114,11.510143982275823,1.456818053350488,-3.3400000000000034,6.493333333333332,2.7333333333333485
19.14,37.31,992.7,2025-02-17 08:00:00,8,2,2.4200000000000017,-6.849999999999994,0.8000000000000682,20.173750000000002,37.24583333333334,989.2791666666667,4.934111798402298,11.32151238808621,1.6191729414982856,-1.0337500000000013,0.06416666666666515,3.4208333333333485
24.05,25.99,993.1,2025-02-17 09:00:00,9,2,4.91,-11.320000000000004,0.39999999999997726,20.284166666666668,36.99333333333333,989.4000000000001,4.992057096826247,11.50846518934905,1.7900692238216993,3.765833333333333,-11.003333333333334,3.699999999999932
27.32,19.75,993.0,2025-02-17 10:00:00,10,2,3.2699999999999996,-6.239999999999998,-0.10000000000002274,20.353333333333335,36.92333333333334,989.5208333333334,5.080496095826905,11.611889209532565,1.9316537556896523,6.966666666666665,-17.17333333333334,3.4791666666666288
28.88,18.18,992.2,2025-02-17 11:00:00,11,2,1.5599999999999987,-1.5700000000000003,-0.7999999999999545,20.416666666666668,36.864583333333336,989.6375000000002,5.180135692923855,11.706580453136736,2.0071204768724735,8.463333333333331,-18.684583333333336,2.5624999999998863
29.7,17.63,991.2,2025-02-17 12:00:00,12,2,0.8200000000000003,-0.5500000000000007,-1.0,20.4775,36.810833333333335,989.7624999999999,5.283544799864591,11.795180267219228,2.0071204768722746,9.2225,-19.180833333333336,1.4375000000001137
29.96,17.61,990.3,2025-02-17 13:00:00,13,2,0.26000000000000156,-0.019999999999999574,-0.900000000000091,20.537499999999998,36.76833333333334,989.8916666666668,5.386028826671963,11.865167019716285,1.9334395273141105,9.422500000000003,-19.15833333333334,0.40833333333318933
29.57,18.07,989.6,2025-02-17 14:00:00,14,2,-0.39000000000000057,0.46000000000000085,-0.6999999999999318,20.607083333333332,36.72375,990.0166666666668,5.494968037385321,11.936083696996475,1.8040212730469416,8.962916666666668,-18.653750000000002,-0.41666666666674246
28.66,19.24,989.2,2025-02-17 15:00:00,15,2,-0.9100000000000001,1.1699999999999982,-0.39999999999997726,20.68,36.675,990.1291666666667,5.592979294732509,12.007784069545698,1.65305492337434,7.98,-17.435,-0.9291666666666742
25.72,33.26,989.0,2025-02-17 16:00:00,16,2,-2.9400000000000013,14.02,-0.20000000000004547,20.753333333333334,36.559999999999995,990.2208333333334,5.649112024616688,12.027530014962979,1.515708807253947,4.966666666666665,-3.299999999999997,-1.2208333333334167
21.99,37.83,989.6,2025-02-17 17:00:00,17,2,-3.7300000000000004,4.57,0.6000000000000227,20.762916666666666,36.55416666666667,990.3208333333333,5.651088759404585,12.026850365333008,1.3809194059675753,1.2270833333333329,1.2758333333333312,-0.720833333333303
20.66,38.28,990.4,2025-02-17 18:00:00,18,2,-1.3299999999999983,0.45000000000000284,0.7999999999999545,20.768333333333334,36.558749999999996,990.4250000000001,5.650918099063286,12.027513860889076,1.2810491624062703,-0.10833333333333428,1.7212500000000048,-0.02500000000009095
19.92,38.88,991.2,2025-02-17 19:00:00,19,2,-0.7399999999999984,0.6000000000000014,0.8000000000000682,20.76875,36.53625,990.5291666666667,5.650852427039314,12.022432587710888,1.2355175527558464,-0.848749999999999,2.34375,0.6708333333333485
19.71,38.51,991.5,2025-02-17 20:00:00,20,2,-0.21000000000000085,-0.37000000000000455,0.2999999999999545,20.813333333333333,36.44416666666667,990.6083333333335,5.6375323515253495,11.997432303789994,1.2342632608484716,-1.1033333333333317,2.0658333333333303,0.8916666666665378
18.58,38.82,991.9,2025-02-17 21:00:00,21,2,-1.1300000000000026,0.3100000000000023,0.39999999999997726,20.85625,36.27333333333333,990.6833333333333,5.615486979928036,11.930214716775694,1.2565192317224896,-2.276250000000001,2.546666666666667,1.216666666666697
17.34,40.3,992.1,2025-02-17 22:00:00,22,2,-1.2399999999999984,1.4799999999999969,0.20000000000004547,20.86916666666667,36.11416666666667,990.7583333333333,5.606652815816547,11.84616317142489,1.2860173325768043,-3.5291666666666686,4.185833333333328,1.341666666666697
16.39,42.19,991.6,2025-02-17 23:00:00,23,2,-0.9499999999999993,1.8900000000000006,-0.5,20.862083333333334,35.98875,990.8166666666666,5.6124380342599745,11.761418619144033,1.2913311859710779,-4.472083333333334,6.201249999999995,0.7833333333334167
15.57,44.08,991.1,2025-02-18 00:00:00,0,2,-0.8200000000000003,1.8900000000000006,-0.5,20.8475,35.88583333333333,990.8666666666667,5.626275507559036,11.675478545881003,1.277452174426925,-5.2775,8.194166666666668,0.2333333333333485
15.58,46.09,990.6,2025-02-18 01:00:00,1,2,0.009999999999999787,2.010000000000005,-0.5,20.862083333333334,35.79125,990.9083333333333,5.611516093028782,11.578825994590671,1.250362266336532,-5.282083333333334,10.298750000000005,-0.3083333333332803
15.32,47.83,990.0,2025-02-18 02:00:00,2,2,-0.2599999999999998,1.7399999999999949,-0.6000000000000227,20.887916666666666,35.71125,990.9333333333334,5.583270803240785,11.48443760334752,1.2246265328271058,-5.567916666666665,12.118749999999999,-0.933333333333394
14.82,49.65,989.5,2025-02-18 03:00:00,3,2,-0.5,1.8200000000000003,-0.5,20.891250000000003,35.72416666666667,990.9375,5.579463362461093,11.50059541621656,1.219341411679863,-6.071250000000003,13.92583333333333,-1.4375
14.27,51.74,989.4,2025-02-18 04:00:00,4,2,-0.5500000000000007,2.0900000000000034,-0.10000000000002274,20.868750000000002,35.84458333333333,990.9291666666667,5.6060784654579825,11.65805635943125,1.229520644181867,-6.598750000000003,15.89541666666667,-1.529166666666697
14.06,50.6,989.8,2025-02-18 05:00:00,5,2,-0.20999999999999908,-1.1400000000000006,0.39999999999997726,20.8125,35.99333333333333,990.9125,5.669643996185337,11.828510386814557,1.2424773639695696,-6.7524999999999995,14.60666666666667,-1.1125000000000682
14.71,48.16,990.4,2025-02-18 06:00:00,6,2,0.6500000000000004,-2.440000000000005,0.6000000000000227,20.776666666666667,36.00666666666667,990.8874999999999,5.706814131915816,11.842616730033027,1.2466694760784238,-6.066666666666666,12.153333333333329,-0.4874999999999545
16.2,41.75,991.2,2025-02-18 07:00:00,7,2,1.4899999999999984,-6.409999999999997,0.8000000000000682,20.755,35.90625,990.8583333333335,5.723847140425634,11.780531401794274,1.2300288673319542,-4.555,5.84375,0.3416666666665833
18.9,35.81,991.9,2025-02-18 08:00:00,8,2,2.6999999999999993,-5.939999999999998,0.6999999999999318,20.745,35.84375,990.8250000000002,5.727000125264953,11.77673860975839,1.1880748036667792,-1.8450000000000024,-0.033749999999997726,1.074999999999818
24.26,23.77,992.4,2025-02-18 09:00:00,9,2,5.360000000000003,-12.040000000000003,0.5,20.75375,35.75125,990.7958333333332,5.732427069636197,11.86588068608845,1.1373038929438235,3.5062500000000014,-11.98125,1.6041666666667425
27.45,19.11,992.3,2025-02-18 10:00:00,10,2,3.1899999999999977,-4.66,-0.10000000000002274,20.759166666666665,35.724583333333335,990.7666666666665,5.738959091096358,11.90406214159602,1.086144624304422,6.690833333333334,-16.614583333333336,1.5333333333334167
